url,title,category,description,publisher,cover type/page num.,ISBN-10,ISBN-13,best bellers rank,review score,num. of reviews,frequently bought togheter
https://www.amazon.com.br/Por-feminismo-afro-latino-americano-L%C3%A9lia-Gonzalez/dp/8537818895/,Por um feminismo afro-latino-americano,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Ciências Sociais']","“Leiam Lélia Gonzalez!”, convocou a filósofa americana Angela Davis em recente passagem pelo país.Filósofa, antropóloga, professora, escritora, militante do movimento negro e feminista precursora, Lélia Gonzalez foi uma das mais importantes intelectuais brasileiras do século XX, com atuação decisiva na luta contra o racismo estrutural e na articulação das relações entre gênero e raça em nossa sociedade.Com organização de Flavia Rios e Márcia Lima, Por um feminismo afro-latino-americano reúne em um só volume um panorama amplo da obra desta pensadora tão múltipla quanto engajada. São textos produzidos durante um período efervescente que compreende quase duas décadas de história ― de 1979 a 1994 ― e que marca os anseios democráticos do Brasil e de outros países da América Latina e do Caribe. Além dos ensaios já consagrados, fazem parte desse legado artigos de Lélia que saíram na imprensa, entrevistas antológicas, traduções inéditas e escritos dispersos, como a carta endereçada a Chacrinha, o Velho Guerreiro. O livro traz ainda uma introdução crítica e cronologia de vida e obra da autora.Irreverente, interseccional, decolonial, polifônica, erudita e ao mesmo tempo popular, Lélia Gonzalez transitava da filosofia às ciências sociais, da psicanálise ao samba e aos terreiros de candomblé. Deu voz ao pretuguês, cunhou a categoria de amefricanidade, universalizou-se. Tornou-se um ícone para o feminismo negro.Axé, Lélia Gonzalez!“É Lélia quem cria para mim essa identidade, essa terceira figura política, essa terceira identidade que compartilha das outras duas (ser mulher e ser negro), mas que tem um horizonte próprio de luta. Com Lélia Gonzalez, me defini politicamente para militar na questão da mulher negra.” ― Sueli Carneiro, filósofa, pedagoga, escritora e fundadora do Geledés“Eu sinto que estou sendo escolhida para representar o feminismo negro. E por que aqui no Brasil vocês precisam buscar essa referência nos Estados Unidos? Acho que aprendi mais com Lélia Gonzalez do que vocês aprenderão comigo.” ― Angela Davis, filósofa norte-americana",Editora : Zahar; 1ª edição (26 outubro 2020),Capa comum : 376 páginas,ISBN-10 : 8537818895,ISBN-13 : 978-8537818893,Ranking dos mais vendidos: Nº 544 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,9",1.700 avaliações de clientes,"['O pacto da branquitude', 'Uma história feita por mãos negras', 'Lugar de negro', 'Racismo, sexismo e desigualdade no Brasil', 'Tornar-se negro: Ou As vicissitudes da identidade do negro brasileiro em ascensão social', 'E eu não sou uma mulher?: Mulheres negras e feminismo']"
https://www.amazon.com.br/Genoc%C3%ADdio-do-Negro-Brasileiro/dp/8527310805/,O Genocídio do negro brasileiro: Processo de um racismo mascarado,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Ciências Sociais']","Ao longo do século passado, prevaleceu a visão de que os descendentes dos africanos se encontravam, no Brasil, numa condição muito mais favorável do que a vivida pelos negros no sul dos Estados Unidos ou na África do Sul do apartheid. Mais do que estabelecida, essa era uma visão oficial: o Brasil seria uma democracia racial, um lugar em que o grande problema do negro era a pobreza e não o preconceito de cor. Foi contra essa falácia que Abdias Nascimento se insurgiu ao apresentar, no Segundo Festival de Artes e Culturas Negras, em Lagos (Nigéria, 1977), em plena vigência da ditadura militar, um texto combativo, a começar pelo título, demonstrando que a condição dos negros no Brasil não era realmente como aquela nos EUA ou na África, era pior, vítimas que são de um racismo insidioso, de uma política que conduz a um genocídio, para usar o termo do autor, que, ausente das leis e dos discursos políticos, se revela cotidianamente. Assim, a reedição de O Genocídio do Negro Brasileiro pela editora Perspectiva não é apenas uma homenagem histórica, mas a constatação de um fato: a despeito do trabalho dos ativistas e da mudança de mentalidade na academia, a situação continua inalterada. Segundo a ONU, atualmente no Brasil ocorre, a cada 23 minutos, a morte de um jovem negro. Em geral, do sexo masculino; em geral, pela ação, ou omissão, do Estado, da polícia a instituição de escolha para se lidar com qualquer questão social no país. É preciso dizer mais?",Editora : Perspectiva; apoio: Ipeafro edição (7 novembro 2016),Capa comum : 232 páginas,ISBN-10 : 8527310805,ISBN-13 : 978-8527310802,"Ranking dos mais vendidos: Nº 5,138 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,9",1.650 avaliações de clientes,"['Tornar-se negro: Ou As vicissitudes da identidade do negro brasileiro em ascensão social', 'O pacto da branquitude', 'O quilombismo: Documentos de uma militância Pan-Africanista', 'Uma história feita por mãos negras', 'Pele negra, máscaras brancas', 'Lugar de negro']"
https://www.amazon.com.br/Mem%C3%B3rias-planta%C3%A7%C3%A3o-Epis%C3%B3dios-racismo-cotidiano/dp/8555910803/,Memórias da plantação: Episódios de racismo cotidiano,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Ciências Sociais']","Memórias da Plantação é uma compilação de episódios cotidianos de racismo, escritos sob a forma de pequenas histórias psicanalíticas. Das políticas de espaço e exclusão às políticas do corpo e do cabelo, passando pelos insultos raciais, Grada Kilomba desmonta, de modo incisivo, a normalidade do racismo, expondo a violência e o trauma de se ser colocada/o como Outra/o. Publicado originalmente em inglês, em 2008, Memórias da Plantação tornou-se uma importante contribuição para o discurso acadêmico internacional. Obra interdisciplinar, que combina teoria pós-colonial, estudos da branquitude, psicanálise, estudos de gênero, feminismo negro e narrativa poética, esta é uma reflexão essencial e inovadora para as práticas descoloniais.",Editora : Cobogó; 1ª edição (18 junho 2019),Capa comum : 249 páginas,ISBN-10 : 8555910803,ISBN-13 : 978-8555910807,"Ranking dos mais vendidos: Nº 4,010 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,9",1.899 avaliações de clientes,"['O pacto da branquitude', 'Tornar-se negro: Ou As vicissitudes da identidade do negro brasileiro em ascensão social', 'Pele negra, máscaras brancas', 'Por um feminismo afro-latino-americano', 'Dispositivo de racialidade: A construção do outro como não ser como fundamento do ser', 'Racismo, sexismo e desigualdade no Brasil']"
https://www.amazon.com.br/Homens-tempos-sombrios-Hannah-Arendt/dp/8535913297/,Homens em tempos sombrios,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Governo e Política']","Este livro reúne ensaios biográficos de homens e mulheres que viveram os tempos sombrios da primeira metade do século XX, marcados pela emergência do totalitarismo na forma do nazismo e do stalinismo. Mergulhando em mundos internos tão díspares como os de Hermann Broch e João XXIII, Rosa Luxemburgo e Jaspers, Isak Dinesen e Bertold Brecht, Heidegger e Walter Benjamin, Hannah Arendt submete a uma reflexão apaixonada, e por vezes implacável, os erros e acertos dessas personalidades, suas culpas e vitórias, responsabilidades e irresponsabilidades perante a realidade que enfrentaram. A beleza destes relatos reside na sólida crença de Arendt na solidariedade e dignidade humanas, valores morais capazes de impedir o triunfo do niilismo e do totalitarismo numa época de experiências catastróficas. O volume traz também um posfácio de Celso Lafer com um perfil de Hannah Arendt.",Editora : Companhia de Bolso; Edição de bolso (21 outubro 2008),Capa comum : 320 páginas,ISBN-10 : 8535913297,ISBN-13 : 978-8535913293,"Ranking dos mais vendidos: Nº 7,208 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,8",822 avaliações de clientes,"['Origens do totalitarismo', 'Eichmann em Jerusalém', 'A Condição Humana', 'A morte de Ivan Ilitch - Coleção de bolso', 'O grande Gatsby - Coleção de bolso', 'Pais e filhos']"
https://www.amazon.com.br/Eichmann-em-Jerusal%C3%A9m-Hannah-Arendt/dp/8571649626/,Eichmann em Jerusalém,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Em 1960, seqüestrado num subúrbio de Buenos Aires por um comando israelense, Adolf Eichmann é levado para Jerusalém, para o que deveria ser o maior julgamento de um carrasco nazista depois do tribunal de Nuremberg. Mas, durante o processo, em vez do monstro sanguinário que todos esperavam ver, surge um funcionário medíocre, um arrivista incapaz de refletir sobre seus atos ou de fugir aos clichês burocráticos. É justamente aí que o olhar lúcido de Hannah Arendt descobre a banalidade do mal, ameaça maior às sociedades democráticas. Numa mescla brilhante de jornalismo político e reflexão filosófica, Arendt investiga questões sempre atuais, como a capacidade do Estado de transformar o exercício da violência homicida em mero cumprimento de metas e organogramas.",Editora : Companhia das Letras; 1ª edição (16 dezembro 1999),Capa comum : 344 páginas,ISBN-10 : 8571649626,ISBN-13 : 978-8571649620,"Ranking dos mais vendidos: Nº 2,852 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,9",1.340 avaliações de clientes,"['Origens do totalitarismo', 'Homens em tempos sombrios', 'Hannah Arendt e a Banalidade do mal', 'A Condição Humana', 'Crises da república', 'Educação e emancipação']"
https://www.amazon.com.br/que-%C3%A9-Pol%C3%ADtica-Hannah-Arendt/dp/8528606406/,O que é Política?,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Governo e Política']","Os fragmentos das obras póstumas de Hannah Arendt compilados por Ursula Ludz. No espólio de Hannah Arendt, em Washington, Ursula Ludz encontrou diversos textos e documentos de projetos inconclusos até então inéditos. Compilou esse material redigido entre os anos 50 e 59 e o organizou cronologicamente, num texto comentado. O resultado são estes fragmentos póstumos, reunidos em O que é Política?.Na obra em questão, Arendt disserta de forma independente e original acerca do debate político, sem rotular o seu discurso nas categorias de direita ou de esquerda. Apesar das experiências de calamidade que o homem moderno teve e tem com o objeto político, e do preconceito geral contra a política, a autora defende a ideia de que o verdadeiro sentido desta é a liberdade.Em O que é Política?, encontramos uma discussão profunda sobre o assunto, assim como uma introdução àquilo que a política é originalmente e com que condições fundamentais da existência humana a coisa política tem a ver.Livro indispensável a pesquisadores, filósofos e estudantes de Ciências Sociais, O que é Política? conta ainda com uma bibliografia comentada de Hannah Arendt.",Editora : Bertrand Brasil; 15ª edição (9 março 1998),Capa comum : 240 páginas,ISBN-10 : 8528606406,ISBN-13 : 978-8528606409,"Ranking dos mais vendidos: Nº 16,844 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,7",89 avaliações de clientes,"['A Condição Humana', 'Liberdade para ser livre', 'Origens do totalitarismo', 'Sobre a revolução', 'Sobre a violência', 'A promessa da política']"
https://www.amazon.com.br/Li%C3%A7%C3%B5es-Abismo-Gustavo-Cor%C3%A7%C3%A3o/dp/8595070342/,Lições de Abismo,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Governo e Política']","Lições de abismo é o único romance do escritor brasileiro Gustavo Corção, considerado por muitos críticos literários como a sua obra-prima. Sobre ele, disse o poeta Menotti del Picchia: “Creio, sem temor de exagerar, ter lido o maior livro de ficção que já se escreveu no Brasil”. O romance também foi responsável pela seguinte declaração de Oswald de Andrade sobre Corção: “Depois de Machado de Assis aparece agora um mestre do romance brasileiro”. O romance conta os últimos dias de vida do professor José Maria, diagnosticado com uma doença terminal que lhe deixou com cerca de três meses para, como ele mesmo diz, preparar a própria morte. Recluso em seu quarto, na companhia de poucos livros e alguns botões de rosa, José Maria recapitula a vida e elabora sérias reflexões sobre a morte e o porvir.",Editora : Vide; 1ª edição (12 julho 2018),Capa comum : 324 páginas,ISBN-10 : 9788595070349,ISBN-13 : 978-8595070349,"Ranking dos mais vendidos: Nº 25,491 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,9",176 avaliações de clientes,"['A Descoberta do Outro', 'Claro Escuro — Ensaios Sobre Casamento, Divórcio, Amor, Sexo E Outros Assuntos', 'O Desconcerto Do Mundo', 'Dois Amores, Duas Cidades', 'Três Alqueires E Uma Vaca', 'O Século Do Nada']"
https://www.amazon.com.br/Tremendas-Trivialidades-G-K-Chesterton/dp/8563160214/,Tremendas Trivialidades,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Tremendas Trivialidades reúne 39 crônicas do grande G. K. Chesterton que buscam mostrar ao leitor que não existem coisas desprovidas de interesse, triviais, mas apenas pessoas que não se interessam suficientemente por elas. O livro é um convite ao leitor para ver nas pequenas coisas não a sua beleza, mas sua grandeza.De fato, “A grandeza das pequenas coisas” bem poderia ser o título do livro. Chesterton estende sua lupa de investigador da alma humana em busca da unidade por trás da multiplicidade de episódios cotidianos, nos mostrando que seu mundo é ainda maior e mais admirável.",Editora : Ecclesiae; 1ª edição (1 agosto 2012),Capa comum : 252 páginas,ISBN-10 : 8563160214,ISBN-13 : 978-8563160218,"Ranking dos mais vendidos: Nº 16,020 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,7",305 avaliações de clientes,"['A educação do caráter', 'As Vantagens do Pessimismo', 'Qualquer Coisa Serve: 1', 'Claro Escuro — Ensaios Sobre Casamento, Divórcio, Amor, Sexo E Outros Assuntos', 'Ideias e Crenças', 'O que Há de Errado com o Mundo']"
https://www.amazon.com.br/Tr%C3%AAs-Alqueires-Vaca-Gustavo-Cor%C3%A7%C3%A3o/dp/6587138063/,Três Alqueires E Uma Vaca,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Ciências Sociais']","A aproximação humana de Gustavo Corção com Chesterton muitas vezes conduz a uma equiparação real e legítima entre ambos, senão mesmo a uma superação, quando é o caso de transportar o espírito e as idéias do criador do distributismo ao exame dos acontecimentos posteriores a 1936, quando partiu desta vida. E se o leitor apenas ouviu falar de Chesterton, aqui o encontrará muito vivo, e só fechará a última página de Três alqueires e uma vaca para correr imediatamente à experiência a que foi convidado por Gustavo Corção: descobrir o escrito inglês como um bom parceiro de idéias. Esta é, sobretudo, uma biografia de Chesterton escrita à maneira de Chesterton. A partir das três idéias centrais do pensamento chestertoniano - mistério, fidelidade e propriedade -, Gustavo Corção desenvolve suas reminiscências pessoais e suas páginas de crítica, que são misturadas a conceitos sobre liberdade, democracia, Estado, nação, socialismo, capitalismo, entre outros.",Editora : Vide; 1ª edição (3 setembro 2020),Capa comum : 258 páginas,ISBN-10 : 6587138063,ISBN-13 : 978-6587138060,"Ranking dos mais vendidos: Nº 33,043 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,5",22 avaliações de clientes,"['Claro Escuro — Ensaios Sobre Casamento, Divórcio, Amor, Sexo E Outros Assuntos', 'Lições de Abismo', 'A Descoberta do Outro', 'Dois Amores, Duas Cidades', 'O Século Do Nada', 'O Desconcerto Do Mundo']"
https://www.amazon.com.br/Virtudes-cotidiano-Victor-Sales-Pinheiro/dp/6587408494/,Virtudes no cotidiano,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Enquanto tiver alento e capacidade, não deixarei de filosofar e de exortar a qualquer de vós que eu venha a encontrar: não vos preocupardes com o corpo nem com riquezas, mas pordes o maior empenho no aperfeiçoamento da alma.— Platão,Apologia de SócratesPara Sócrates, a atividade intelectual era uma extensa provocação pedagógica à prática das virtudes. Em vez de teorizar, o filósofo conversava informalmente com os seus concidadãos, exortando-os a uma vida livre e responsável, pautada na consciência das virtudes que fortalecem o caráter e realizam a felicidade. Na sua época, como na nossa, não faltava quem procurasse relativizar a verdade moral e atenuar a objetividade do bem. É necessário, portanto, que fomentemos os bons hábitos das faculdades superiores que chamamos de virtudesPara alcançar esse aperfeiçoamento da alma, devemos buscar e praticar as virtudes no dia-a-dia. Ancorado na tradição filosófica clássica e na espiritualidade católica, Virtudes no cotidiano nos convoca, por meio de exercícios práticos e linguagem simples, a assumir uma atitude madura e responsável diante da vida. Somente a reflexão sobre nossas ações cotidianas e o contínuo exame de consciência a respeito das próprias motivações permitirão que não sejamos governado pelos instintos e que conquistemos assim uma vida digna de ser vivida.",Editora : Auster; 1ª edição (14 setembro 2022),Capa comum : 248 páginas,ISBN-10 : 6587408494,ISBN-13 : 978-6587408491,"Ranking dos mais vendidos: Nº 1,857 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,8",96 avaliações de clientes,"['A Crise da Cultura e a Ordem do Amor - Ensaios Filosóficos', 'A educação do caráter', 'O mínimo sobre Filosofia', 'Claro Escuro — Ensaios Sobre Casamento, Divórcio, Amor, Sexo E Outros Assuntos', 'Conquista das Virtudes, A', 'Tremendas Trivialidades']"
https://www.amazon.com.br/Desculpe-Me-Socialista-Desmascarando-mentiras-contadas/dp/8595810486/,Desculpe-Me Socialista: Desmascarando as 50 mentiras mais contadas pela esquerda,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Governo e Política']","Dizer uma mentira mil vezes não a transforma em verdade. Ao contrário, repetir falácias apenas as transformam em clichês. E, neste livro, todos os clichês ditos por estudiosos e acadêmicos “especialistas” são colocados à prova e desmistificados. Frases como: a redução da maioridade penal não é a solução; a principal causa da violência é a desigualdade social; educação pública de qualidade é direito de todos; o porte de armas deve ser proibido ou é preciso corrigir injustiças históricas são repetidas a todo momento pelos esquerdistas. E baseadas em argumentos falsos, simples de serem desmentidos. Ao ler este livro, você vai saber exatamente o que está errado na defesa desses argumentos e como rebater qualquer comentário vindo dos militantes do politicamente correto, que assombram nossa democracia apenas para impor sua visão ideológica. Agora, se você é um progressista de mente aberta, continue a leitura, mas prepare-se para ver suas crenças caírem por terra.",Editora : Faro Editorial; 1ª edição (16 janeiro 2019),Capa comum : 240 páginas,ISBN-10 : 8595810486,ISBN-13 : 978-8595810488,"Ranking dos mais vendidos: Nº 22,628 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,8",671 avaliações de clientes,"['A lei: por que a esquerda não funciona', 'Os erros fatais do Socialismo: Por que a teoria não funciona na prática', 'A Mente Esquerdista. As Causas Psicológicas da Loucura Política', 'Menos Estado Mais Liberdade: O Essencial do Pensamento de F. A. Hayek', 'Passaporte 2030: O sequestro silencioso da liberdade', 'Marxismo Desmascarado']"
https://www.amazon.com.br/Lei-Por-que-Esquerda-Funciona/dp/8562409715/,A lei: por que a esquerda não funciona,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Governo e Política']","Este livro traz uma reflexão prática sobre ideias de filósofos e outros pensadores acerca da politica e da vida em sociedade, dentre eles  John Locke e Adam Smith, e trata de temas como liberdade, direitos à propriedade, espoliação, igualdade, livre iniciativa, impostos, democracia, sufrágio universal, autoritarismo e tantos outros que, passados quase dois  séculos, ainda provocam debates acalorados. Nesta edição estão incluídos comentários e análises que  relacionam o tema à legislação e à história política do Brasil contemporâneo.",Editora : Faro Editorial; 1ª edição (28 abril 2016),Capa comum : 144 páginas,ISBN-10 : 8562409715,ISBN-13 : 978-8562409714,"Ranking dos mais vendidos: Nº 2,705 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,6",2.703 avaliações de clientes,"['Desculpe-Me Socialista: Desmascarando as 50 mentiras mais contadas pela esquerda', 'Os erros fatais do Socialismo: Por que a teoria não funciona na prática', 'Menos Estado Mais Liberdade: O Essencial do Pensamento de F. A. Hayek', 'Politica ideologia e conspirações', 'As seis lições', 'A Mente Esquerdista. As Causas Psicológicas da Loucura Política']"
https://www.amazon.com.br/m%C3%ADnimo-sobre-feminismo-Ana-Campagnolo/dp/6585033027/,O mínimo sobre feminismo,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Governo e Política']","Se você conversar com qualquer feminista da sua faculdade, ela dirá que o feminismo é importante para trazer igualdade entre homens e mulheres, e que ainda falta muito a conquistar. Mas a questão é um pouco mais complicada do que parece. É preciso conhecer a verdadeira identidade do movimento feminista, a qual tem mais a ver com engenharia social e subversão cultural do que com os direitos das mulheres. Aqui, neste pequeno livro, o leitor interessado pode ter contato com o mínimo a respeito.",Editora : O Mínimo; 1ª edição (4 novembro 2022),Capa comum : 128 páginas,ISBN-10 : 6585033027,ISBN-13 : 978-6585033022,"Ranking dos mais vendidos: Nº 4,262 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,8",308 avaliações de clientes,"['O mínimo sobre doutrinação', 'Guia de Bolso Contra Mentiras Feministas', 'O mínimo sobre Fascismo', 'O mínimo sobre o manifesto comunista', 'Feminismo. Perversão e Subversão', 'O mínimo sobre Idade Média']"
https://www.amazon.com.br/m%C3%ADnimo-sobre-doutrina%C3%A7%C3%A3o-Pietra-Bertolazzi/dp/6585033000/,O mínimo sobre doutrinação,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Governo e Política']","Você não está louco: é o mundo que está de ponta-cabeça. É essa inversão sistemática e proposital de valores, a que hoje em dia comumente chamamos de doutrinação, o tema deste livro.Aqui vamos conhecer o mínimo sobre a máquina de doutrinação que domina a mídia, a cultura e as instituições de ensino. É preciso reconhecer que somos todos em certa medida vítimas da doutrinação progressista, para então nos libertarmos dessa prisão ideológica e trilharmos de fato o caminho da liberdade.",Editora : O Mínimo; 1ª edição (23 setembro 2022),Capa comum : 136 páginas,ISBN-10 : 6585033000,ISBN-13 : 978-6585033008,"Ranking dos mais vendidos: Nº 5,868 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,7",294 avaliações de clientes,"['O mínimo sobre feminismo', 'O mínimo sobre o Foro de São Paulo', 'O mínimo sobre Fascismo', 'O mínimo sobre Economia', 'O mínimo sobre o manifesto comunista', 'O mínimo sobre Idade Média']"
https://www.amazon.com.br/Manual-Politicamente-Incorreto-do-Feminismo/dp/8595071098/,Manual Politicamente Incorreto Do Feminismo,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Governo e Política']","Segundo pesquisas, um terço das mulheres julga-se feminista. Mas o que é que significa, hoje, ser feminista? Afinal de contas, o feminismo organizado vem assumindo ao longo das décadas facetas bastante diversas e...perversas. Por tempo demais ele ditou o que é ou não apropriado no universo feminino. Hoje em dia, por exemplo, ele se resume a algo bem simples: feminismo é o que as manas acham que uma mulher deveria querer. Mas o silêncio sobre temas como a relação entre idade e a infertilidade, os lados negativos do sexo casual e os efeitos do divórcio nas crianças vem gerando consequências graves para as mulheres, suas famílias e toda a sociedade. No fundo, o que se tenta ocultar é que a visão feminista do que as mulheres deveriam querer muitas vezes bate de frente com as esperanças e os desejos das mulheres de carne e osso. É dessa distinção que Carrie Lukas fala neste livro.",Editora : Vide; 1ª edição (2 março 2020),Capa comum : 216 páginas,ISBN-10 : 8595071098,ISBN-13 : 978-8595071094,"Ranking dos mais vendidos: Nº 33,191 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,7",347 avaliações de clientes,"['Manual Politicamente Incorreto do Comunismo', 'Manual Politicamente Incorreto Do Capitalismo', 'Guia de Bolso Contra Mentiras Feministas', 'Manual Politicamente Incorreto Das Mudanças Climáticas', 'Manual Politicamente Incorreto da Ciência', 'Feminismo. Perversão e Subversão']"
https://www.amazon.com.br/n%C3%A3o-sou-uma-mulher-feminismo/dp/8501117404/,E eu não sou uma mulher?: Mulheres negras e feminismo,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","O primeiro livro da escritora negra e ativista bell hooks. Clássico da teoria feminista, E eu não sou uma mulher? tornou-se leitura obrigatória para as pessoas interessadas nas questões relacionadas à mulheridade negra e na construção de um mundo sem opressão sexista e racial.Sojourner Truth, mulher negra que havia sido escravizada e se tornou oradora depois de liberta em 1827, denunciou, em 1851, na Women's Convention - no discurso que ficou conhecido como “Ain't I a Woman” - que o ativismo de sufragistas e abolicionistas brancas e ricas excluía mulheres negras e pobres. A partir do discurso de Truth, que dá título ao livro, hooks discute o racismo e sexismo presentes no movimento pelos direitos civis e no feminista, desde o sufrágio até os anos 1970.Além de examinar o impacto do sexismo nas mulheres negras durante a escravidão, a desvalorização da mulheridade negra, o sexismo dos homens brancos e negros, o racismo entre as feministas, os estereótipos atribuídos a mulheres negras, o imperialismo do patriarcado e o envolvimento da mulher negra com o feminismo, hooks pretende levar nosso pensamento além das suposições racistas e sexistas. O resultado é um trabalho revolucionário, um livro imprescindível, a ser lido por todas as pessoas que lutam para tornar o mundo um lugar livre de opressões de raça, cor, classe e gênero.",Editora : Rosa dos Tempos; 9ª edição (18 novembro 2019),Capa comum : 320 páginas,ISBN-10 : 8501117404,ISBN-13 : 978-8501117403,"Ranking dos mais vendidos: Nº 1,988 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,9",1.421 avaliações de clientes,"['O feminismo é para todo mundo: Políticas arrebatadoras', 'O pacto da branquitude', 'Por um feminismo afro-latino-americano', 'Tornar-se negro: Ou As vicissitudes da identidade do negro brasileiro em ascensão social', 'Quem tem medo do feminismo negro?', 'Tudo Sobre o Amor']"
https://www.amazon.com.br/Teoria-feminista-margem-centro-05/dp/8527311666/,Teoria feminista: Da margem ao centro: 05,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Ciências Sociais']","Crítica e propositiva, bell hooks defende uma revolução feminista que transcenda reformas, com enfrentamento das ideologias do sexismo, do racismo e do capitalismo, entre outras. Defender o feminismo é não admitir qualquer tipo de opressão sobre (ou entre) mulheres. É considerar homens como potenciais opressores, mas também potenciais camaradas na luta. Em linguagem acessível, a autora faz críticas aos problemas ainda atuais do feminismo, que costuma ser branco, de classe média, acadêmico, heteronormativo e desigual. Em contrapartida, propõe a revolução feminista idealizada por mulheres negras. Diferentes mulheres, provenientes do centro e das margens, em solidariedade política, com a parceria de homens, tendo como foco a ressignificação das relações. A revolução feminista negra é uma luta por libertação, de todxs. Obra basilar do feminismo negro que, ao abordar os processos de opressão das mulheres negras, das mulheres situadas na margem, dá sentido à centralidade da luta feminista, ao enfrentamento do racismo patriarcal heteronormativo. Feminismo é um compromisso ético, político, teórico e prático com a transformação da sociedade a partir de uma perspectiva antirracista, antissexista, antilesbofóbica, anti-homofóbica, antitransfóbica, anticapitalista. Teoria Feminista: Da Margem ao Centro é, assim, uma convocação para a construção de uma nova ordem social.",Editora : Perspectiva; 1ª edição (31 outubro 2019),Capa comum : 256 páginas,ISBN-10 : 8527311666,ISBN-13 : 978-8527311663,"Ranking dos mais vendidos: Nº 9,255 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,9",761 avaliações de clientes,"['O feminismo é para todo mundo: Políticas arrebatadoras', 'Por um feminismo afro-latino-americano', 'Kit Pensamento Feminista', 'E eu não sou uma mulher?: Mulheres negras e feminismo', 'Pensamento feminista hoje: Perspectivas decoloniais', 'Interseccionalidade']"
